Series Name,Series Code,Country Name,Country Code,Year,Year Code,Value
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Korea Dem. Rep.,PRK,2012,YR2012,..
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Korea Dem. Rep.,PRK,2013,YR2013,..
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Korea Rep.,KOR,2009,YR2009,56.45072022
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Korea Rep.,KOR,2010,YR2010,56.64689102
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Korea Rep.,KOR,2011,YR2011,55.50550247
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Korea Rep.,KOR,2012,YR2012,54.48588202
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Korea Rep.,KOR,2013,YR2013,53.38273616
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Lao PDR,LAO,2009,YR2009,49.29166126
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Lao PDR,LAO,2010,YR2010,40.69697946
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Lao PDR,LAO,2011,YR2011,37.055693
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Lao PDR,LAO,2012,YR2012,31.76821278
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Lao PDR,LAO,2013,YR2013,49.25158805
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Macao SAR China,MAC,2009,YR2009,..
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Macao SAR China,MAC,2010,YR2010,..
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Macao SAR China,MAC,2011,YR2011,..
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Macao SAR China,MAC,2012,YR2012,..
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Macao SAR China,MAC,2013,YR2013,..
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Malaysia,MYS,2009,YR2009,58.79005134
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Malaysia,MYS,2010,YR2010,57.29433837
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Malaysia,MYS,2011,YR2011,54.93906625
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Malaysia,MYS,2012,YR2012,55.22337578
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Malaysia,MYS,2013,YR2013,54.83035846
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Marshall Islands,MHL,2009,YR2009,84.45886827
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Marshall Islands,MHL,2010,YR2010,83.03553319
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Marshall Islands,MHL,2011,YR2011,83.02870362
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Marshall Islands,MHL,2012,YR2012,82.5976872
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Marshall Islands,MHL,2013,YR2013,83.55468162
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Micronesia Fed. Sts.,FSM,2009,YR2009,90.53960266
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Micronesia Fed. Sts.,FSM,2010,YR2010,91.138412
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Micronesia Fed. Sts.,FSM,2011,YR2011,91.06113917
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Micronesia Fed. Sts.,FSM,2012,YR2012,90.43039347
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Micronesia Fed. Sts.,FSM,2013,YR2013,90.26757776
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Mongolia,MNG,2009,YR2009,60.39962276
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Mongolia,MNG,2010,YR2010,62.18492129
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Mongolia,MNG,2011,YR2011,63.25832684
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Mongolia,MNG,2012,YR2012,62.81892309
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Mongolia,MNG,2013,YR2013,60.24694096
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Myanmar,MMR,2009,YR2009,11.36715168
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Myanmar,MMR,2010,YR2010,15.58374686
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Myanmar,MMR,2011,YR2011,15.92891195
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Myanmar,MMR,2012,YR2012,23.90242302
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Myanmar,MMR,2013,YR2013,27.2346972
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,New Caledonia,NCL,2009,YR2009,..
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,New Caledonia,NCL,2010,YR2010,..
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,New Caledonia,NCL,2011,YR2011,..
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,New Caledonia,NCL,2012,YR2012,..
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,New Caledonia,NCL,2013,YR2013,..
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,New Zealand,NZL,2009,YR2009,83.02458762
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,New Zealand,NZL,2010,YR2010,83.17431085
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,New Zealand,NZL,2011,YR2011,82.69342656
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,New Zealand,NZL,2012,YR2012,82.9327824
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,New Zealand,NZL,2013,YR2013,83.00562436
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Northern Mariana Islands,MNP,2009,YR2009,..
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Northern Mariana Islands,MNP,2010,YR2010,..
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Northern Mariana Islands,MNP,2011,YR2011,..
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Northern Mariana Islands,MNP,2012,YR2012,..
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Northern Mariana Islands,MNP,2013,YR2013,..
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Palau,PLW,2009,YR2009,73.80983934
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Palau,PLW,2010,YR2010,75.97644112
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Palau,PLW,2011,YR2011,74.75909212
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Palau,PLW,2012,YR2012,77.20156516
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Palau,PLW,2013,YR2013,77.0196959
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Papua New Guinea,PNG,2009,YR2009,69.33477029
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Papua New Guinea,PNG,2010,YR2010,71.2945042
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Papua New Guinea,PNG,2011,YR2011,72.89436298
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Papua New Guinea,PNG,2012,YR2012,80.17943508
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Papua New Guinea,PNG,2013,YR2013,80.37707914
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Philippines,PHL,2009,YR2009,36.32731673
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Philippines,PHL,2010,YR2010,37.20508262
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Philippines,PHL,2011,YR2011,30.45187419
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Philippines,PHL,2012,YR2012,30.41399699
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Philippines,PHL,2013,YR2013,31.64313924
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Samoa,WSM,2009,YR2009,86.11662812
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Samoa,WSM,2010,YR2010,87.39146449
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Samoa,WSM,2011,YR2011,88.01019399
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Samoa,WSM,2012,YR2012,88.21882409
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Samoa,WSM,2013,YR2013,89.50805174
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Singapore,SGP,2009,YR2009,35.84754154
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Singapore,SGP,2010,YR2010,34.82107767
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Singapore,SGP,2011,YR2011,34.30908739
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Singapore,SGP,2012,YR2012,35.88325904
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Singapore,SGP,2013,YR2013,39.80783061
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Solomon Islands,SLB,2009,YR2009,94.57372739
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Solomon Islands,SLB,2010,YR2010,94.43380027
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Solomon Islands,SLB,2011,YR2011,95.0053883
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Solomon Islands,SLB,2012,YR2012,94.41014922
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Solomon Islands,SLB,2013,YR2013,93.97539793
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Thailand,THA,2009,YR2009,74.20609307
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Thailand,THA,2010,YR2010,74.59405251
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Thailand,THA,2011,YR2011,77.70075926
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Thailand,THA,2012,YR2012,79.46736149
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Thailand,THA,2013,YR2013,80.11038954
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Timor-Leste,TMP,2009,YR2009,96.3330467
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Timor-Leste,TMP,2010,YR2010,95.35766826
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Timor-Leste,TMP,2011,YR2011,92.11704128
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Timor-Leste,TMP,2012,YR2012,93.77885655
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Timor-Leste,TMP,2013,YR2013,91.7324077
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Tonga,TON,2009,YR2009,79.25222128
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Tonga,TON,2010,YR2010,80.30416975
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Tonga,TON,2011,YR2011,78.99513637
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Tonga,TON,2012,YR2012,80.65133175
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Tonga,TON,2013,YR2013,81.76401314
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Tuvalu,TUV,2009,YR2009,99.88280102
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Tuvalu,TUV,2010,YR2010,99.92144523
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Tuvalu,TUV,2011,YR2011,99.92268901
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Tuvalu,TUV,2012,YR2012,99.89770419
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Tuvalu,TUV,2013,YR2013,99.92243036
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Vanuatu,VUT,2009,YR2009,87.22697175
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Vanuatu,VUT,2010,YR2010,89.46310378
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Vanuatu,VUT,2011,YR2011,87.3033136
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Vanuatu,VUT,2012,YR2012,86.58491211
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Vanuatu,VUT,2013,YR2013,87.34630007
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Vietnam,VNM,2009,YR2009,41.91047224
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Vietnam,VNM,2010,YR2010,46.54986299
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Vietnam,VNM,2011,YR2011,45.2300606
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Vietnam,VNM,2012,YR2012,42.56296886
Health expenditure public (% of total health expenditure),SH.XPD.PUBL,Vietnam,VNM,2013,YR2013,41.88611491
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,American Samoa,ASM,2009,YR2009,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,American Samoa,ASM,2010,YR2010,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,American Samoa,ASM,2011,YR2011,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,American Samoa,ASM,2012,YR2012,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,American Samoa,ASM,2013,YR2013,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Australia,AUS,2009,YR2009,17.59511746
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Australia,AUS,2010,YR2010,17.42352549
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Australia,AUS,2011,YR2011,18.08742382
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Australia,AUS,2012,YR2012,18.66458978
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Australia,AUS,2013,YR2013,18.66458978
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Brunei Darussalam,BRN,2009,YR2009,7.45723514
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Brunei Darussalam,BRN,2010,YR2010,6.28589947
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Brunei Darussalam,BRN,2011,YR2011,6.26804136
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Brunei Darussalam,BRN,2012,YR2012,6.03234937
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Brunei Darussalam,BRN,2013,YR2013,7.41950437
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Cambodia,KHM,2009,YR2009,5.93758213
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Cambodia,KHM,2010,YR2010,6.14139842
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Cambodia,KHM,2011,YR2011,6.08300327
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Cambodia,KHM,2012,YR2012,6.72017447
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Cambodia,KHM,2013,YR2013,7.72840794
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,China,CHN,2009,YR2009,12.06977516
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,China,CHN,2010,YR2010,12.07416014
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,China,CHN,2011,YR2011,12.45519932
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,China,CHN,2012,YR2012,12.51610722
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,China,CHN,2013,YR2013,12.62897347
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Fiji,FJI,2009,YR2009,10.08292836
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Fiji,FJI,2010,YR2010,10.70511402
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Fiji,FJI,2011,YR2011,9.4343287
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Fiji,FJI,2012,YR2012,9.43214034
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Fiji,FJI,2013,YR2013,8.87394756
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,French Polynesia,PYF,2009,YR2009,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,French Polynesia,PYF,2010,YR2010,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,French Polynesia,PYF,2011,YR2011,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,French Polynesia,PYF,2012,YR2012,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,French Polynesia,PYF,2013,YR2013,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Guam,GUM,2009,YR2009,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Guam,GUM,2010,YR2010,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Guam,GUM,2011,YR2011,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Guam,GUM,2012,YR2012,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Guam,GUM,2013,YR2013,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Hong Kong SAR China,HKG,2009,YR2009,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Hong Kong SAR China,HKG,2010,YR2010,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Hong Kong SAR China,HKG,2011,YR2011,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Hong Kong SAR China,HKG,2012,YR2012,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Hong Kong SAR China,HKG,2013,YR2013,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Indonesia,IDN,2009,YR2009,6.09762166
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Indonesia,IDN,2010,YR2010,6.80410923
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Indonesia,IDN,2011,YR2011,6.22253214
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Indonesia,IDN,2012,YR2012,6.63034169
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Indonesia,IDN,2013,YR2013,6.63034169
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Japan,JPN,2009,YR2009,18.55084688
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Japan,JPN,2010,YR2010,19.38714315
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Japan,JPN,2011,YR2011,19.72783713
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Japan,JPN,2012,YR2012,20.02912402
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Japan,JPN,2013,YR2013,20.02912402
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Kiribati,KIR,2009,YR2009,10.38206865
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Kiribati,KIR,2010,YR2010,10.02522068
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Kiribati,KIR,2011,YR2011,10.29797193
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Kiribati,KIR,2012,YR2012,10.0303824
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Kiribati,KIR,2013,YR2013,10.0303824
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Korea Dem. Rep.,PRK,2009,YR2009,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Korea Dem. Rep.,PRK,2010,YR2010,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Korea Dem. Rep.,PRK,2011,YR2011,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Korea Dem. Rep.,PRK,2012,YR2012,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Korea Dem. Rep.,PRK,2013,YR2013,..
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Korea Rep.,KOR,2009,YR2009,12.26757129
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Korea Rep.,KOR,2010,YR2010,12.42677076
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Korea Rep.,KOR,2011,YR2011,11.80573552
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Korea Rep.,KOR,2012,YR2012,11.73998103
Health expenditure public (% of government expenditure),SH.XPD.PUBL.GX.ZS,Korea Rep.,KOR,2013,YR2013,11.50156223
